,country,year,sex-age,cases,sex,age
764,BT,1989,m04,,m,0-4
765,BT,1990,m04,,m,0-4
766,BT,1991,m04,,m,0-4
767,BT,1992,m04,,m,0-4
768,BT,1993,m04,,m,0-4
769,BT,1994,m04,,m,0-4
770,BT,1995,m04,,m,0-4
771,BT,1996,m04,,m,0-4
772,BT,1997,m04,,m,0-4
773,BT,1998,m04,,m,0-4
774,BT,1999,m04,,m,0-4
775,BT,2000,m04,,m,0-4
776,BT,2001,m04,,m,0-4
777,BT,2002,m04,,m,0-4
778,BT,2003,m04,,m,0-4
779,BT,2004,m04,,m,0-4
780,BT,2005,m04,,m,0-4
781,BT,2006,m04,,m,0-4
782,BT,2007,m04,,m,0-4
783,BT,2008,m04,,m,0-4
784,BW,1980,m04,,m,0-4
785,BW,1981,m04,,m,0-4
786,BW,1982,m04,,m,0-4
787,BW,1983,m04,,m,0-4
788,BW,1984,m04,,m,0-4
789,BW,1985,m04,,m,0-4
790,BW,1986,m04,,m,0-4
791,BW,1987,m04,,m,0-4
792,BW,1988,m04,,m,0-4
793,BW,1989,m04,,m,0-4
794,BW,1990,m04,,m,0-4
795,BW,1991,m04,,m,0-4
796,BW,1992,m04,,m,0-4
797,BW,1993,m04,,m,0-4
798,BW,1994,m04,,m,0-4
799,BW,1995,m04,,m,0-4
800,BW,1996,m04,,m,0-4
801,BW,1997,m04,,m,0-4
802,BW,1998,m04,,m,0-4
803,BW,1999,m04,,m,0-4
804,BW,2000,m04,,m,0-4
805,BW,2001,m04,,m,0-4
806,BW,2002,m04,,m,0-4
807,BW,2003,m04,,m,0-4
808,BW,2004,m04,,m,0-4
809,BW,2005,m04,,m,0-4
810,BW,2006,m04,,m,0-4
811,BW,2007,m04,,m,0-4
812,BW,2008,m04,4.0,m,0-4
813,BY,1980,m04,,m,0-4
814,BY,1981,m04,,m,0-4
815,BY,1982,m04,,m,0-4
816,BY,1983,m04,,m,0-4
817,BY,1984,m04,,m,0-4
818,BY,1985,m04,,m,0-4
819,BY,1986,m04,,m,0-4
820,BY,1987,m04,,m,0-4
821,BY,1988,m04,,m,0-4
822,BY,1989,m04,,m,0-4
823,BY,1990,m04,,m,0-4
824,BY,1991,m04,,m,0-4
825,BY,1992,m04,,m,0-4
826,BY,1993,m04,,m,0-4
827,BY,1994,m04,,m,0-4
828,BY,1995,m04,,m,0-4
829,BY,1996,m04,,m,0-4
830,BY,1997,m04,,m,0-4
831,BY,1998,m04,,m,0-4
832,BY,1999,m04,,m,0-4
833,BY,2000,m04,,m,0-4
834,BY,2001,m04,,m,0-4
835,BY,2002,m04,,m,0-4
836,BY,2003,m04,,m,0-4
837,BY,2004,m04,,m,0-4
838,BY,2005,m04,,m,0-4
839,BY,2006,m04,,m,0-4
840,BY,2007,m04,,m,0-4
841,BY,2008,m04,,m,0-4
842,BZ,1980,m04,,m,0-4
843,BZ,1981,m04,,m,0-4
844,BZ,1982,m04,,m,0-4
845,BZ,1983,m04,,m,0-4
846,BZ,1984,m04,,m,0-4
847,BZ,1985,m04,,m,0-4
848,BZ,1986,m04,,m,0-4
849,BZ,1987,m04,,m,0-4
850,BZ,1988,m04,,m,0-4
851,BZ,1989,m04,,m,0-4
852,BZ,1990,m04,,m,0-4
853,BZ,1991,m04,,m,0-4
854,BZ,1992,m04,,m,0-4
855,BZ,1993,m04,,m,0-4
856,BZ,1994,m04,,m,0-4
857,BZ,1995,m04,,m,0-4
858,BZ,1996,m04,,m,0-4
859,BZ,1997,m04,,m,0-4
860,BZ,1998,m04,,m,0-4
861,BZ,1999,m04,,m,0-4
862,BZ,2000,m04,,m,0-4
863,BZ,2001,m04,,m,0-4
864,BZ,2002,m04,,m,0-4
865,BZ,2003,m04,,m,0-4
866,BZ,2004,m04,,m,0-4
867,BZ,2005,m04,,m,0-4
868,BZ,2006,m04,0.0,m,0-4
869,BZ,2007,m04,1.0,m,0-4
870,BZ,2008,m04,0.0,m,0-4
871,CA,1980,m04,,m,0-4
872,CA,1981,m04,,m,0-4
873,CA,1982,m04,,m,0-4
874,CA,1983,m04,,m,0-4
875,CA,1984,m04,,m,0-4
876,CA,1985,m04,,m,0-4
877,CA,1986,m04,,m,0-4
878,CA,1987,m04,,m,0-4
879,CA,1988,m04,,m,0-4
880,CA,1989,m04,,m,0-4
881,CA,1990,m04,,m,0-4
882,CA,1991,m04,,m,0-4
883,CA,1992,m04,,m,0-4
884,CA,1993,m04,,m,0-4
885,CA,1994,m04,,m,0-4
886,CA,1995,m04,,m,0-4
887,CA,1996,m04,,m,0-4
888,CA,1997,m04,,m,0-4
889,CA,1998,m04,,m,0-4
890,CA,1999,m04,,m,0-4
891,CA,2000,m04,,m,0-4
892,CA,2001,m04,,m,0-4
893,CA,2002,m04,,m,0-4
894,CA,2003,m04,,m,0-4
895,CA,2004,m04,,m,0-4
896,CA,2005,m04,,m,0-4
897,CA,2006,m04,1.0,m,0-4
898,CA,2007,m04,4.0,m,0-4
899,CA,2008,m04,0.0,m,0-4
900,CD,1980,m04,,m,0-4
901,CD,1981,m04,,m,0-4
902,CD,1982,m04,,m,0-4
903,CD,1983,m04,,m,0-4
904,CD,1984,m04,,m,0-4
905,CD,1985,m04,,m,0-4
906,CD,1986,m04,,m,0-4
907,CD,1987,m04,,m,0-4
908,CD,1988,m04,,m,0-4
909,CD,1989,m04,,m,0-4
910,CD,1990,m04,,m,0-4
911,CD,1991,m04,,m,0-4
912,CD,1992,m04,,m,0-4
913,CD,1993,m04,,m,0-4
914,CD,1994,m04,,m,0-4
915,CD,1995,m04,,m,0-4
916,CD,1996,m04,,m,0-4
917,CD,1997,m04,,m,0-4
918,CD,1998,m04,,m,0-4
919,CD,1999,m04,,m,0-4
920,CD,2000,m04,,m,0-4
921,CD,2001,m04,,m,0-4
922,CD,2002,m04,,m,0-4
923,CD,2003,m04,,m,0-4
924,CD,2004,m04,,m,0-4
925,CD,2005,m04,,m,0-4
926,CD,2006,m04,,m,0-4
927,CD,2007,m04,,m,0-4
928,CD,2008,m04,,m,0-4
929,CF,1980,m04,,m,0-4
930,CF,1981,m04,,m,0-4
931,CF,1982,m04,,m,0-4
932,CF,1983,m04,,m,0-4
933,CF,1984,m04,,m,0-4
934,CF,1985,m04,,m,0-4
935,CF,1986,m04,,m,0-4
936,CF,1987,m04,,m,0-4
937,CF,1988,m04,,m,0-4
938,CF,1989,m04,,m,0-4
939,CF,1990,m04,,m,0-4
940,CF,1991,m04,,m,0-4
941,CF,1995,m04,,m,0-4
942,CF,1996,m04,,m,0-4
943,CF,1997,m04,,m,0-4
944,CF,1998,m04,,m,0-4
945,CF,1999,m04,,m,0-4
946,CF,2000,m04,,m,0-4
947,CF,2001,m04,,m,0-4
948,CF,2002,m04,,m,0-4
949,CF,2003,m04,,m,0-4
950,CF,2004,m04,,m,0-4
951,CF,2005,m04,,m,0-4
952,CF,2006,m04,,m,0-4
953,CF,2007,m04,,m,0-4
954,CF,2008,m04,,m,0-4
955,CG,1980,m04,,m,0-4
956,CG,1981,m04,,m,0-4
957,CG,1982,m04,,m,0-4
958,CG,1983,m04,,m,0-4
959,CG,1984,m04,,m,0-4
960,CG,1985,m04,,m,0-4
961,CG,1986,m04,,m,0-4
962,CG,1987,m04,,m,0-4
963,CG,1988,m04,,m,0-4
964,CG,1989,m04,,m,0-4
965,CG,1990,m04,,m,0-4
966,CG,1991,m04,,m,0-4
967,CG,1992,m04,,m,0-4
968,CG,1993,m04,,m,0-4
969,CG,1994,m04,,m,0-4
970,CG,1995,m04,,m,0-4
971,CG,1996,m04,,m,0-4
972,CG,1997,m04,,m,0-4
973,CG,1998,m04,,m,0-4
974,CG,1999,m04,,m,0-4
975,CG,2000,m04,,m,0-4
976,CG,2001,m04,,m,0-4
977,CG,2002,m04,,m,0-4
978,CG,2003,m04,,m,0-4
979,CG,2004,m04,,m,0-4
980,CG,2005,m04,,m,0-4
981,CG,2006,m04,,m,0-4
982,CG,2007,m04,,m,0-4
983,CG,2008,m04,,m,0-4
984,CH,1980,m04,,m,0-4
985,CH,1981,m04,,m,0-4
986,CH,1982,m04,,m,0-4
987,CH,1983,m04,,m,0-4
988,CH,1984,m04,,m,0-4
989,CH,1985,m04,,m,0-4
990,CH,1986,m04,,m,0-4
991,CH,1987,m04,,m,0-4
992,CH,1988,m04,,m,0-4
993,CH,1989,m04,,m,0-4
994,CH,1990,m04,,m,0-4
995,CH,1991,m04,,m,0-4
996,CH,1992,m04,,m,0-4
997,CH,1993,m04,,m,0-4
998,CH,1994,m04,,m,0-4
999,CH,1995,m04,,m,0-4
1000,CH,1996,m04,,m,0-4
1001,CH,1997,m04,,m,0-4
1002,CH,1998,m04,,m,0-4
1003,CH,1999,m04,,m,0-4
1004,CH,2000,m04,,m,0-4
1005,CH,2001,m04,,m,0-4
1006,CH,2002,m04,,m,0-4
1007,CH,2003,m04,,m,0-4
1008,CH,2004,m04,,m,0-4
1009,CH,2005,m04,0.0,m,0-4
1010,CH,2006,m04,0.0,m,0-4
1011,CH,2007,m04,0.0,m,0-4
1012,CH,2008,m04,0.0,m,0-4
1013,CI,1980,m04,,m,0-4
1014,CI,1981,m04,,m,0-4
1015,CI,1982,m04,,m,0-4
1016,CI,1983,m04,,m,0-4
1017,CI,1984,m04,,m,0-4
1018,CI,1985,m04,,m,0-4
1019,CI,1986,m04,,m,0-4
1020,CI,1987,m04,,m,0-4
1021,CI,1988,m04,,m,0-4
1022,CI,1989,m04,,m,0-4
1023,CI,1990,m04,,m,0-4
1024,CI,1991,m04,,m,0-4
1025,CI,1992,m04,,m,0-4
1026,CI,1993,m04,,m,0-4
1027,CI,1994,m04,,m,0-4
1028,CI,1995,m04,,m,0-4
1029,CI,1996,m04,,m,0-4
1030,CI,1997,m04,,m,0-4
1031,CI,1998,m04,,m,0-4
1032,CI,1999,m04,,m,0-4
1033,CI,2000,m04,,m,0-4
1034,CI,2001,m04,,m,0-4
1035,CI,2002,m04,,m,0-4
1036,CI,2003,m04,,m,0-4
1037,CI,2004,m04,,m,0-4
1038,CI,2005,m04,,m,0-4
1039,CI,2006,m04,,m,0-4
1040,CI,2007,m04,,m,0-4
1041,CI,2008,m04,,m,0-4
1042,CK,1980,m04,,m,0-4
1043,CK,1981,m04,,m,0-4
1044,CK,1982,m04,,m,0-4
1045,CK,1983,m04,,m,0-4
1046,CK,1984,m04,,m,0-4
1047,CK,1985,m04,,m,0-4
1048,CK,1986,m04,,m,0-4
1049,CK,1987,m04,,m,0-4
1050,CK,1988,m04,,m,0-4
1051,CK,1989,m04,,m,0-4
1052,CK,1990,m04,,m,0-4
1053,CK,1991,m04,,m,0-4
1054,CK,1992,m04,,m,0-4
1055,CK,1993,m04,,m,0-4
1056,CK,1994,m04,,m,0-4
1057,CK,1995,m04,,m,0-4
1058,CK,1996,m04,,m,0-4
1059,CK,1997,m04,,m,0-4
1060,CK,1998,m04,,m,0-4
1061,CK,1999,m04,,m,0-4
1062,CK,2000,m04,,m,0-4
1063,CK,2001,m04,,m,0-4
1064,CK,2002,m04,,m,0-4
1065,CK,2003,m04,,m,0-4
1066,CK,2004,m04,,m,0-4
1067,CK,2005,m04,,m,0-4
1068,CK,2006,m04,0.0,m,0-4
1069,CK,2007,m04,,m,0-4
1070,CK,2008,m04,,m,0-4
1071,CL,1980,m04,,m,0-4
1072,CL,1981,m04,,m,0-4
1073,CL,1982,m04,,m,0-4
1074,CL,1983,m04,,m,0-4
1075,CL,1984,m04,,m,0-4
1076,CL,1985,m04,,m,0-4
1077,CL,1986,m04,,m,0-4
1078,CL,1987,m04,,m,0-4
1079,CL,1988,m04,,m,0-4
1080,CL,1989,m04,,m,0-4
1081,CL,1990,m04,,m,0-4
1082,CL,1991,m04,,m,0-4
1083,CL,1992,m04,,m,0-4
1084,CL,1993,m04,,m,0-4
1085,CL,1994,m04,,m,0-4
1086,CL,1995,m04,,m,0-4
1087,CL,1996,m04,,m,0-4
1088,CL,1997,m04,,m,0-4
1089,CL,1998,m04,,m,0-4
1090,CL,1999,m04,,m,0-4
1091,CL,2000,m04,,m,0-4
1092,CL,2001,m04,,m,0-4
1093,CL,2002,m04,,m,0-4
1094,CL,2003,m04,,m,0-4
1095,CL,2004,m04,,m,0-4
1096,CL,2005,m04,,m,0-4
1097,CL,2006,m04,5.0,m,0-4
1098,CL,2007,m04,0.0,m,0-4
1099,CL,2008,m04,1.0,m,0-4
1100,CM,1980,m04,,m,0-4
1101,CM,1981,m04,,m,0-4
1102,CM,1982,m04,,m,0-4
1103,CM,1983,m04,,m,0-4
1104,CM,1984,m04,,m,0-4
1105,CM,1985,m04,,m,0-4
1106,CM,1986,m04,,m,0-4
1107,CM,1987,m04,,m,0-4
1108,CM,1988,m04,,m,0-4
1109,CM,1989,m04,,m,0-4
1110,CM,1990,m04,,m,0-4
1111,CM,1991,m04,,m,0-4
1112,CM,1992,m04,,m,0-4
1113,CM,1993,m04,,m,0-4
1114,CM,1994,m04,,m,0-4
1115,CM,1995,m04,,m,0-4
1116,CM,1996,m04,,m,0-4
1117,CM,1997,m04,,m,0-4
1118,CM,1998,m04,,m,0-4
1119,CM,1999,m04,,m,0-4
1120,CM,2000,m04,,m,0-4
1121,CM,2001,m04,,m,0-4
1122,CM,2002,m04,,m,0-4
1123,CM,2003,m04,,m,0-4
1124,CM,2004,m04,,m,0-4
1125,CM,2005,m04,,m,0-4
1126,CM,2006,m04,,m,0-4
1127,CM,2007,m04,,m,0-4
1128,CM,2008,m04,0.0,m,0-4
1129,CN,1982,m04,,m,0-4
1130,CN,1983,m04,,m,0-4
1131,CN,1984,m04,,m,0-4
1132,CN,1985,m04,,m,0-4
1133,CN,1986,m04,,m,0-4
1134,CN,1987,m04,,m,0-4
1135,CN,1988,m04,,m,0-4
1136,CN,1989,m04,,m,0-4
1137,CN,1990,m04,,m,0-4
1138,CN,1991,m04,,m,0-4
1139,CN,1992,m04,,m,0-4
1140,CN,1993,m04,,m,0-4
1141,CN,1994,m04,,m,0-4
1142,CN,1995,m04,,m,0-4
1143,CN,1996,m04,,m,0-4
1144,CN,1997,m04,,m,0-4
1145,CN,1998,m04,,m,0-4
1146,CN,1999,m04,,m,0-4
1147,CN,2000,m04,,m,0-4
1148,CN,2001,m04,,m,0-4
1149,CN,2002,m04,,m,0-4
1150,CN,2003,m04,,m,0-4
1151,CN,2004,m04,,m,0-4
1152,CN,2005,m04,,m,0-4
1153,CN,2006,m04,,m,0-4
1154,CN,2007,m04,,m,0-4
1155,CN,2008,m04,,m,0-4
1156,CO,1980,m04,,m,0-4
1157,CO,1981,m04,,m,0-4
1158,CO,1982,m04,,m,0-4
1159,CO,1983,m04,,m,0-4
1160,CO,1984,m04,,m,0-4
1161,CO,1985,m04,,m,0-4
1162,CO,1986,m04,,m,0-4
1163,CO,1987,m04,,m,0-4
1164,CO,1988,m04,,m,0-4
1165,CO,1989,m04,,m,0-4
1166,CO,1990,m04,,m,0-4
1167,CO,1991,m04,,m,0-4
1168,CO,1992,m04,,m,0-4
1169,CO,1993,m04,,m,0-4
1170,CO,1994,m04,,m,0-4
1171,CO,1995,m04,,m,0-4
1172,CO,1996,m04,,m,0-4
1173,CO,1997,m04,,m,0-4
1174,CO,1998,m04,,m,0-4
1175,CO,1999,m04,,m,0-4
1176,CO,2000,m04,,m,0-4
1177,CO,2001,m04,,m,0-4
1178,CO,2002,m04,,m,0-4
1179,CO,2003,m04,,m,0-4
1180,CO,2004,m04,,m,0-4
1181,CO,2005,m04,,m,0-4
1182,CO,2006,m04,,m,0-4
1183,CO,2007,m04,,m,0-4
1184,CO,2008,m04,,m,0-4
1185,CR,1980,m04,,m,0-4
1186,CR,1981,m04,,m,0-4
1187,CR,1982,m04,,m,0-4
1188,CR,1983,m04,,m,0-4
1189,CR,1984,m04,,m,0-4
1190,CR,1985,m04,,m,0-4
1191,CR,1986,m04,,m,0-4
1192,CR,1987,m04,,m,0-4
1193,CR,1988,m04,,m,0-4
1194,CR,1989,m04,,m,0-4
1195,CR,1990,m04,,m,0-4
1196,CR,1991,m04,,m,0-4
1197,CR,1992,m04,,m,0-4
1198,CR,1993,m04,,m,0-4
1199,CR,1994,m04,,m,0-4
1200,CR,1995,m04,,m,0-4
1201,CR,1996,m04,,m,0-4
1202,CR,1997,m04,,m,0-4
1203,CR,1998,m04,,m,0-4
1204,CR,1999,m04,,m,0-4
1205,CR,2000,m04,,m,0-4
1206,CR,2001,m04,,m,0-4
1207,CR,2002,m04,,m,0-4
1208,CR,2003,m04,,m,0-4
1209,CR,2004,m04,,m,0-4
1210,CR,2005,m04,,m,0-4
1211,CR,2006,m04,0.0,m,0-4
1212,CR,2007,m04,0.0,m,0-4
1213,CR,2008,m04,,m,0-4
1214,CU,1980,m04,,m,0-4
1215,CU,1981,m04,,m,0-4
1216,CU,1982,m04,,m,0-4
1217,CU,1983,m04,,m,0-4
1218,CU,1984,m04,,m,0-4
1219,CU,1985,m04,,m,0-4
1220,CU,1986,m04,,m,0-4
1221,CU,1987,m04,,m,0-4
1222,CU,1988,m04,,m,0-4
1223,CU,1989,m04,,m,0-4
1224,CU,1990,m04,,m,0-4
1225,CU,1991,m04,,m,0-4
1226,CU,1992,m04,,m,0-4
1227,CU,1993,m04,,m,0-4
1228,CU,1994,m04,,m,0-4
1229,CU,1995,m04,,m,0-4
1230,CU,1996,m04,,m,0-4
1231,CU,1997,m04,,m,0-4
1232,CU,1998,m04,,m,0-4
1233,CU,1999,m04,,m,0-4
1234,CU,2000,m04,,m,0-4
1235,CU,2001,m04,,m,0-4
1236,CU,2002,m04,,m,0-4
1237,CU,2003,m04,,m,0-4
1238,CU,2004,m04,,m,0-4
1239,CU,2005,m04,,m,0-4
1240,CU,2006,m04,,m,0-4
1241,CU,2007,m04,,m,0-4
1242,CU,2008,m04,0.0,m,0-4
1243,CV,1980,m04,,m,0-4
1244,CV,1981,m04,,m,0-4
1245,CV,1982,m04,,m,0-4
1246,CV,1983,m04,,m,0-4
1247,CV,1984,m04,,m,0-4
1248,CV,1985,m04,,m,0-4
1249,CV,1987,m04,,m,0-4
1250,CV,1988,m04,,m,0-4
1251,CV,1989,m04,,m,0-4
1252,CV,1990,m04,,m,0-4
1253,CV,1995,m04,,m,0-4
1254,CV,1996,m04,,m,0-4
1255,CV,1997,m04,,m,0-4
1256,CV,1998,m04,,m,0-4
1257,CV,2000,m04,,m,0-4
1258,CV,2001,m04,,m,0-4
1259,CV,2002,m04,,m,0-4
1260,CV,2003,m04,,m,0-4
1261,CV,2004,m04,,m,0-4
1262,CV,2005,m04,,m,0-4
1263,CV,2006,m04,,m,0-4
1264,CV,2007,m04,,m,0-4
1265,CV,2008,m04,0.0,m,0-4
1266,CY,1980,m04,,m,0-4
1267,CY,1981,m04,,m,0-4
1268,CY,1982,m04,,m,0-4
1269,CY,1983,m04,,m,0-4
1270,CY,1984,m04,,m,0-4
1271,CY,1985,m04,,m,0-4
1272,CY,1986,m04,,m,0-4
1273,CY,1987,m04,,m,0-4
1274,CY,1988,m04,,m,0-4
1275,CY,1989,m04,,m,0-4
1276,CY,1990,m04,,m,0-4
1277,CY,1991,m04,,m,0-4
1278,CY,1992,m04,,m,0-4
1279,CY,1993,m04,,m,0-4
1280,CY,1994,m04,,m,0-4
1281,CY,1995,m04,,m,0-4
1282,CY,1996,m04,,m,0-4
1283,CY,1997,m04,,m,0-4
1284,CY,1998,m04,,m,0-4
1285,CY,1999,m04,,m,0-4
1286,CY,2000,m04,,m,0-4
1287,CY,2001,m04,,m,0-4
1288,CY,2002,m04,,m,0-4
1289,CY,2003,m04,,m,0-4
1290,CY,2004,m04,,m,0-4
1291,CY,2005,m04,0.0,m,0-4
1292,CY,2006,m04,0.0,m,0-4
1293,CY,2007,m04,0.0,m,0-4
1294,CY,2008,m04,0.0,m,0-4
1295,CZ,1980,m04,,m,0-4
1296,CZ,1981,m04,,m,0-4
1297,CZ,1982,m04,,m,0-4
1298,CZ,1983,m04,,m,0-4
1299,CZ,1984,m04,,m,0-4
1300,CZ,1985,m04,,m,0-4
1301,CZ,1986,m04,,m,0-4
1302,CZ,1987,m04,,m,0-4
1303,CZ,1988,m04,,m,0-4
1304,CZ,1989,m04,,m,0-4
1305,CZ,1990,m04,,m,0-4
1306,CZ,1991,m04,,m,0-4
1307,CZ,1992,m04,,m,0-4
1308,CZ,1993,m04,,m,0-4
1309,CZ,1994,m04,,m,0-4
1310,CZ,1995,m04,,m,0-4
1311,CZ,1996,m04,,m,0-4
1312,CZ,1997,m04,,m,0-4
1313,CZ,1998,m04,,m,0-4
1314,CZ,1999,m04,,m,0-4
1315,CZ,2000,m04,,m,0-4
1316,CZ,2001,m04,,m,0-4
1317,CZ,2002,m04,,m,0-4
1318,CZ,2003,m04,,m,0-4
1319,CZ,2004,m04,,m,0-4
1320,CZ,2005,m04,0.0,m,0-4
1321,CZ,2006,m04,0.0,m,0-4
1322,CZ,2007,m04,0.0,m,0-4
1323,CZ,2008,m04,0.0,m,0-4
1324,DE,1980,m04,,m,0-4
1325,DE,1981,m04,,m,0-4
1326,DE,1982,m04,,m,0-4
1327,DE,1983,m04,,m,0-4
1328,DE,1984,m04,,m,0-4
1329,DE,1985,m04,,m,0-4
1330,DE,1986,m04,,m,0-4
1331,DE,1987,m04,,m,0-4
1332,DE,1988,m04,,m,0-4
1333,DE,1989,m04,,m,0-4
1334,DE,1990,m04,,m,0-4
1335,DE,1991,m04,,m,0-4
1336,DE,1992,m04,,m,0-4
1337,DE,1993,m04,,m,0-4
1338,DE,1994,m04,,m,0-4
1339,DE,1995,m04,,m,0-4
1340,DE,1996,m04,,m,0-4
1341,DE,1997,m04,,m,0-4
1342,DE,1998,m04,,m,0-4
1343,DE,1999,m04,,m,0-4
1344,DE,2000,m04,,m,0-4
1345,DE,2001,m04,,m,0-4
1346,DE,2002,m04,,m,0-4
1347,DE,2003,m04,,m,0-4
1348,DE,2004,m04,,m,0-4
1349,DE,2005,m04,2.0,m,0-4
1350,DE,2006,m04,0.0,m,0-4
1351,DE,2007,m04,0.0,m,0-4
1352,DE,2008,m04,0.0,m,0-4
1353,DJ,1981,m04,,m,0-4
1354,DJ,1982,m04,,m,0-4
1355,DJ,1984,m04,,m,0-4
1356,DJ,1985,m04,,m,0-4
1357,DJ,1986,m04,,m,0-4
1358,DJ,1987,m04,,m,0-4
1359,DJ,1988,m04,,m,0-4
1360,DJ,1989,m04,,m,0-4
1361,DJ,1990,m04,,m,0-4
1362,DJ,1991,m04,,m,0-4
1363,DJ,1992,m04,,m,0-4
1364,DJ,1993,m04,,m,0-4
1365,DJ,1994,m04,,m,0-4
1366,DJ,1995,m04,,m,0-4
1367,DJ,1996,m04,,m,0-4
1368,DJ,1997,m04,,m,0-4
1369,DJ,1998,m04,,m,0-4
1370,DJ,1999,m04,,m,0-4
1371,DJ,2000,m04,,m,0-4
1372,DJ,2001,m04,,m,0-4
1373,DJ,2002,m04,,m,0-4
1374,DJ,2003,m04,,m,0-4
1375,DJ,2004,m04,,m,0-4
1376,DJ,2005,m04,,m,0-4
1377,DJ,2006,m04,,m,0-4
1378,DJ,2007,m04,4.0,m,0-4
1379,DJ,2008,m04,,m,0-4
1380,DK,1980,m04,,m,0-4
1381,DK,1981,m04,,m,0-4
1382,DK,1982,m04,,m,0-4
1383,DK,1983,m04,,m,0-4
1384,DK,1984,m04,,m,0-4
1385,DK,1985,m04,,m,0-4
1386,DK,1986,m04,,m,0-4
1387,DK,1987,m04,,m,0-4
1388,DK,1988,m04,,m,0-4
1389,DK,1989,m04,,m,0-4
1390,DK,1990,m04,,m,0-4
1391,DK,1991,m04,,m,0-4
1392,DK,1992,m04,,m,0-4
1393,DK,1993,m04,,m,0-4
1394,DK,1994,m04,,m,0-4
1395,DK,1995,m04,,m,0-4
1396,DK,1996,m04,,m,0-4
1397,DK,1997,m04,,m,0-4
1398,DK,1998,m04,,m,0-4
1399,DK,1999,m04,,m,0-4
1400,DK,2000,m04,,m,0-4
1401,DK,2001,m04,,m,0-4
1402,DK,2002,m04,,m,0-4
1403,DK,2003,m04,,m,0-4
1404,DK,2004,m04,,m,0-4
1405,DK,2005,m04,0.0,m,0-4
1406,DK,2006,m04,0.0,m,0-4
1407,DK,2007,m04,0.0,m,0-4
1408,DK,2008,m04,0.0,m,0-4
1409,DM,1980,m04,,m,0-4
1410,DM,1981,m04,,m,0-4
1411,DM,1982,m04,,m,0-4
1412,DM,1983,m04,,m,0-4
1413,DM,1984,m04,,m,0-4
1414,DM,1985,m04,,m,0-4
1415,DM,1986,m04,,m,0-4
1416,DM,1987,m04,,m,0-4
1417,DM,1988,m04,,m,0-4
1418,DM,1989,m04,,m,0-4
1419,DM,1990,m04,,m,0-4
1420,DM,1991,m04,,m,0-4
1421,DM,1992,m04,,m,0-4
1422,DM,1993,m04,,m,0-4
1423,DM,1994,m04,,m,0-4
1424,DM,1995,m04,,m,0-4
1425,DM,1996,m04,,m,0-4
1426,DM,1997,m04,,m,0-4
1427,DM,1998,m04,,m,0-4
1428,DM,2001,m04,,m,0-4
1429,DM,2002,m04,,m,0-4
1430,DM,2005,m04,,m,0-4
1431,DM,2006,m04,0.0,m,0-4
1432,DM,2007,m04,0.0,m,0-4
1433,DM,2008,m04,0.0,m,0-4
1434,DO,1980,m04,,m,0-4
1435,DO,1981,m04,,m,0-4
1436,DO,1982,m04,,m,0-4
1437,DO,1983,m04,,m,0-4
1438,DO,1984,m04,,m,0-4
1439,DO,1985,m04,,m,0-4
1440,DO,1986,m04,,m,0-4
1441,DO,1987,m04,,m,0-4
1442,DO,1988,m04,,m,0-4
1443,DO,1989,m04,,m,0-4
1444,DO,1990,m04,,m,0-4
1445,DO,1991,m04,,m,0-4
1446,DO,1992,m04,,m,0-4
1447,DO,1993,m04,,m,0-4
1448,DO,1994,m04,,m,0-4
1449,DO,1995,m04,,m,0-4
1450,DO,1996,m04,,m,0-4
1451,DO,1997,m04,,m,0-4
1452,DO,1998,m04,,m,0-4
1453,DO,1999,m04,,m,0-4
1454,DO,2000,m04,,m,0-4
1455,DO,2001,m04,,m,0-4
1456,DO,2002,m04,,m,0-4
1457,DO,2003,m04,,m,0-4
1458,DO,2004,m04,,m,0-4
1459,DO,2005,m04,,m,0-4
1460,DO,2006,m04,,m,0-4
1461,DO,2007,m04,,m,0-4
1462,DO,2008,m04,2.0,m,0-4
1463,DZ,1980,m04,,m,0-4
1464,DZ,1982,m04,,m,0-4
1465,DZ,1983,m04,,m,0-4
1466,DZ,1984,m04,,m,0-4
1467,DZ,1985,m04,,m,0-4
1468,DZ,1986,m04,,m,0-4
1469,DZ,1987,m04,,m,0-4
1470,DZ,1988,m04,,m,0-4
1471,DZ,1989,m04,,m,0-4
1472,DZ,1990,m04,,m,0-4
1473,DZ,1991,m04,,m,0-4
1474,DZ,1992,m04,,m,0-4
1475,DZ,1993,m04,,m,0-4
1476,DZ,1994,m04,,m,0-4
1477,DZ,1995,m04,,m,0-4
1478,DZ,1996,m04,,m,0-4
1479,DZ,1997,m04,,m,0-4
1480,DZ,1998,m04,,m,0-4
1481,DZ,1999,m04,,m,0-4
1482,DZ,2000,m04,,m,0-4
1483,DZ,2001,m04,,m,0-4
1484,DZ,2002,m04,,m,0-4
1485,DZ,2003,m04,,m,0-4
1486,DZ,2004,m04,,m,0-4
1487,DZ,2005,m04,,m,0-4
1488,DZ,2006,m04,,m,0-4
1489,DZ,2007,m04,,m,0-4
1490,DZ,2008,m04,,m,0-4
1491,EC,1980,m04,,m,0-4
1492,EC,1981,m04,,m,0-4
1493,EC,1982,m04,,m,0-4
1494,EC,1983,m04,,m,0-4
1495,EC,1984,m04,,m,0-4
1496,EC,1985,m04,,m,0-4
1497,EC,1986,m04,,m,0-4
1498,EC,1987,m04,,m,0-4
